ID,Brand,Model,Year,Cost,Odometer,City,Registration Date,Cost_Per_KM,RegistrationYear,PriceCategory,ModelCleaned,price_segment,vehicle_type,vehicle_type_standardized
186,Volkswagen,Model D,2003,20000.0,124920.90583631671,Berlin,2013-11-23 00:00:00,0.16010130463035474,2013,Premium,Model D,High,SUV,Sport Utility
187,Mercedes,Model D,2014,5000.0,200000.0,Munich,2019-05-08 00:00:00,0.025,2019,Budget,Model D,Medium,Sedan,Sedan
188,BMW,Model C,1996,15000.0,100000.0,Munich,2015-12-21 00:00:00,0.15,2015,Mid-Range,Model C,High,Convertible,Convertible
189,BMW,Model A,2011,25000.0,150000.0,Munich,2012-07-26 00:00:00,0.16666666666666666,2012,Premium,Model A,High,Hatchback,Hatchback
190,Ford,Model A,2021,10000.0,100000.0,Frankfurt,2023-05-11 00:00:00,0.1,2023,Mid-Range,Model A,Medium,Wagon,Wagon
191,Audi,Model C,2021,15000.0,100000.0,Munich,2021-05-23 00:00:00,0.15,2021,Mid-Range,Model C,High,SUV,Sport Utility
192,Mercedes,Model C,2019,15000.0,200000.0,Frankfurt,2010-09-15 00:00:00,0.075,2010,Mid-Range,Model C,High,Sedan,Sedan
193,Volkswagen,Model A,2006,25000.0,124920.90583631671,Hamburg,2013-12-02 00:00:00,0.2001266307879434,2013,Premium,Model A,High,Convertible,Convertible
194,Audi,Model D,2010,25000.0,200000.0,Cologne,2016-01-21 00:00:00,0.125,2016,Premium,Model D,High,Hatchback,Hatchback
195,Volkswagen,Model A,2015,15000.0,124920.90583631671,Frankfurt,2017-01-14 00:00:00,0.12007597847276605,2017,Mid-Range,Model A,High,Wagon,Wagon
196,Ford,Model A,1992,10000.0,50000.0,Munich,2019-03-26 00:00:00,0.2,2019,Mid-Range,Model A,Medium,SUV,Sport Utility
197,Ford,Model B,2006,15000.0,150000.0,Munich,2016-12-11 00:00:00,0.1,2016,Mid-Range,Model B,High,Sedan,Sedan
198,BMW,Model D,1995,25000.0,124920.90583631671,Frankfurt,2022-11-21 00:00:00,0.2001266307879434,2022,Premium,Model D,High,Convertible,Convertible
199,Mercedes,Model C,2010,15000.0,50000.0,Berlin,2014-04-20 00:00:00,0.3,2014,Mid-Range,Model C,High,Hatchback,Hatchback
200,Volkswagen,Model A,2002,15000.0,150000.0,Munich,2011-07-29 00:00:00,0.1,2011,Mid-Range,Model A,High,Wagon,Wagon
201,Audi,Model D,1998,20000.0,124920.90583631671,Berlin,2010-06-09 00:00:00,0.16010130463035474,2010,Premium,Model D,High,SUV,Sport Utility
202,Ford,Model C,1994,10000.0,100000.0,Berlin,2022-08-01 00:00:00,0.1,2022,Mid-Range,Model C,Medium,Sedan,Sedan
203,BMW,Model B,1996,10000.0,150000.0,Cologne,2023-10-25 00:00:00,0.06666666666666667,2023,Mid-Range,Model B,Medium,Convertible,Convertible
204,BMW,Model B,2020,10000.0,150000.0,Cologne,2016-06-03 00:00:00,0.06666666666666667,2016,Mid-Range,Model B,Medium,Hatchback,Hatchback
205,Volkswagen,Model D,1993,10000.0,200000.0,Cologne,2020-05-30 00:00:00,0.05,2020,Mid-Range,Model D,Medium,Wagon,Wagon
206,Ford,Model A,2002,10000.0,150000.0,Hamburg,2022-11-07 00:00:00,0.06666666666666667,2022,Mid-Range,Model A,Medium,SUV,Sport Utility
207,Mercedes,Model C,2004,15000.0,200000.0,Frankfurt,2021-11-23 00:00:00,0.075,2021,Mid-Range,Model C,High,Sedan,Sedan
208,Ford,Model D,2002,5000.0,50000.0,Berlin,2011-03-20 00:00:00,0.1,2011,Budget,Model D,Medium,Convertible,Convertible
209,Volkswagen,Model B,2015,15000.0,150000.0,Munich,2022-11-21 00:00:00,0.1,2022,Mid-Range,Model B,High,Hatchback,Hatchback
210,Volkswagen,Model C,2008,10000.0,124920.90583631671,Hamburg,2018-10-04 00:00:00,0.08005065231517737,2018,Mid-Range,Model C,Medium,Wagon,Wagon
211,Ford,Model C,1990,20000.0,150000.0,Cologne,2022-08-27 00:00:00,0.13333333333333333,2022,Premium,Model C,High,SUV,Sport Utility
212,Volkswagen,Model A,2002,5000.0,150000.0,Frankfurt,2019-05-04 00:00:00,0.03333333333333333,2019,Budget,Model A,Medium,Sedan,Sedan
213,Ford,Model B,2014,20000.0,124920.90583631671,Hamburg,2015-01-26 00:00:00,0.16010130463035474,2015,Premium,Model B,High,Convertible,Convertible
214,Audi,Model B,2009,15000.0,150000.0,Munich,2013-02-01 00:00:00,0.1,2013,Mid-Range,Model B,High,Hatchback,Hatchback
215,Ford,Model B,2012,25000.0,200000.0,Hamburg,2011-01-24 00:00:00,0.125,2011,Premium,Model B,High,Wagon,Wagon
216,Ford,Model C,2013,15000.0,124920.90583631671,Berlin,2018-06-21 00:00:00,0.12007597847276605,2018,Mid-Range,Model C,High,SUV,Sport Utility
217,Volkswagen,Model B,2019,15000.0,100000.0,Cologne,2016-06-22 00:00:00,0.15,2016,Mid-Range,Model B,High,Sedan,Sedan
218,Volkswagen,Model D,1999,15000.0,150000.0,Hamburg,2021-12-30 00:00:00,0.1,2021,Mid-Range,Model D,High,Convertible,Convertible
219,BMW,Model B,1990,25000.0,150000.0,Berlin,2013-03-12 00:00:00,0.16666666666666666,2013,Premium,Model B,High,Hatchback,Hatchback
220,BMW,Model C,2001,10000.0,200000.0,Hamburg,2022-11-24 00:00:00,0.05,2022,Mid-Range,Model C,Medium,Wagon,Wagon
221,Audi,Model B,2018,25000.0,124920.90583631671,Munich,2019-04-11 00:00:00,0.2001266307879434,2019,Premium,Model B,High,SUV,Sport Utility
222,BMW,Model B,2000,25000.0,150000.0,Cologne,2020-07-01 00:00:00,0.16666666666666666,2020,Premium,Model B,High,Sedan,Sedan
223,Ford,Model C,2006,20000.0,200000.0,Cologne,2011-01-20 00:00:00,0.1,2011,Premium,Model C,High,Convertible,Convertible
224,Volkswagen,Model B,2009,10000.0,100000.0,Hamburg,2013-10-23 00:00:00,0.1,2013,Mid-Range,Model B,Medium,Hatchback,Hatchback
225,BMW,Model A,1995,15000.0,100000.0,Frankfurt,2018-01-11 00:00:00,0.15,2018,Mid-Range,Model A,High,Wagon,Wagon
226,BMW,Model C,2009,15000.0,200000.0,Munich,2013-08-06 00:00:00,0.075,2013,Mid-Range,Model C,High,SUV,Sport Utility
227,Audi,Model B,1999,5000.0,124920.90583631671,Munich,2011-10-15 00:00:00,0.040025326157588685,2011,Budget,Model B,Medium,Sedan,Sedan
228,Audi,Model A,1999,15000.0,150000.0,Munich,2023-10-30 00:00:00,0.1,2023,Mid-Range,Model A,High,Convertible,Convertible
229,Ford,Model D,2020,15000.0,200000.0,Frankfurt,2019-10-13 00:00:00,0.075,2019,Mid-Range,Model D,High,Hatchback,Hatchback
230,Volkswagen,Model C,2015,15000.0,200000.0,Frankfurt,2019-04-29 00:00:00,0.075,2019,Mid-Range,Model C,High,Wagon,Wagon
231,Audi,Model B,2006,20000.0,200000.0,Munich,2019-11-17 00:00:00,0.1,2019,Premium,Model B,High,SUV,Sport Utility
232,BMW,Model C,2003,5000.0,50000.0,Cologne,2014-11-09 00:00:00,0.1,2014,Budget,Model C,Medium,Sedan,Sedan
233,Volkswagen,Model A,1994,15000.0,100000.0,Berlin,2013-04-30 00:00:00,0.15,2013,Mid-Range,Model A,High,Convertible,Convertible
234,Volkswagen,Model C,1992,15000.0,50000.0,Hamburg,2022-02-19 00:00:00,0.3,2022,Mid-Range,Model C,High,Hatchback,Hatchback
235,BMW,Model D,2009,5000.0,200000.0,Hamburg,2019-10-09 00:00:00,0.025,2019,Budget,Model D,Medium,Wagon,Wagon
236,Audi,Model B,2004,15000.0,100000.0,Frankfurt,2016-01-06 00:00:00,0.15,2016,Mid-Range,Model B,High,SUV,Sport Utility
237,BMW,Model D,1992,25000.0,150000.0,Munich,2020-05-01 00:00:00,0.16666666666666666,2020,Premium,Model D,High,Sedan,Sedan
238,Volkswagen,Model A,1992,5000.0,150000.0,Munich,2022-06-11 00:00:00,0.03333333333333333,2022,Budget,Model A,Medium,Convertible,Convertible
239,Mercedes,Model C,2012,5000.0,50000.0,Cologne,2015-11-11 00:00:00,0.1,2015,Budget,Model C,Medium,Hatchback,Hatchback
240,Mercedes,Model B,1998,20000.0,50000.0,Hamburg,2022-01-15 00:00:00,0.4,2022,Premium,Model B,High,Wagon,Wagon
241,Ford,Model B,2000,20000.0,100000.0,Munich,2017-09-23 00:00:00,0.2,2017,Premium,Model B,High,SUV,Sport Utility
242,BMW,Model A,2002,5000.0,150000.0,Hamburg,2016-12-10 00:00:00,0.03333333333333333,2016,Budget,Model A,Medium,Sedan,Sedan
243,BMW,Model A,1997,10000.0,50000.0,Hamburg,2017-12-06 00:00:00,0.2,2017,Mid-Range,Model A,Medium,Convertible,Convertible
244,Ford,Model C,2011,15000.0,200000.0,Munich,2011-01-09 00:00:00,0.075,2011,Mid-Range,Model C,High,Hatchback,Hatchback
245,Ford,Model B,2016,20000.0,200000.0,Hamburg,2013-10-16 00:00:00,0.1,2013,Premium,Model B,High,Wagon,Wagon
246,Ford,Model A,2015,25000.0,50000.0,Hamburg,2012-12-06 00:00:00,0.5,2012,Premium,Model A,High,SUV,Sport Utility
247,Volkswagen,Model B,2012,5000.0,124920.90583631671,Cologne,2012-01-01 00:00:00,0.040025326157588685,2012,Budget,Model B,Medium,Sedan,Sedan
248,BMW,Model C,2020,25000.0,50000.0,Frankfurt,2022-10-27 00:00:00,0.5,2022,Premium,Model C,High,Convertible,Convertible
249,Volkswagen,Model D,2018,10000.0,124920.90583631671,Frankfurt,2019-02-02 00:00:00,0.08005065231517737,2019,Mid-Range,Model D,Medium,Hatchback,Hatchback
250,Ford,Model A,1990,5000.0,150000.0,Cologne,2010-10-01 00:00:00,0.03333333333333333,2010,Budget,Model A,Medium,Wagon,Wagon
251,BMW,Model C,1999,15000.0,50000.0,Munich,2014-07-28 00:00:00,0.3,2014,Mid-Range,Model C,High,SUV,Sport Utility
252,Volkswagen,Model D,1993,5000.0,150000.0,Hamburg,2023-10-18 00:00:00,0.03333333333333333,2023,Budget,Model D,Medium,Sedan,Sedan
253,Volkswagen,Model C,2020,15000.0,50000.0,Munich,2022-02-18 00:00:00,0.3,2022,Mid-Range,Model C,High,Convertible,Convertible
254,Ford,Model A,1993,20000.0,50000.0,Berlin,2022-07-27 00:00:00,0.4,2022,Premium,Model A,High,Hatchback,Hatchback
255,BMW,Model C,2018,20000.0,200000.0,Hamburg,2017-10-27 00:00:00,0.1,2017,Premium,Model C,High,Wagon,Wagon
256,Ford,Model B,1998,5000.0,200000.0,Berlin,2022-11-25 00:00:00,0.025,2022,Budget,Model B,Medium,SUV,Sport Utility
257,BMW,Model A,2004,20000.0,124920.90583631671,Cologne,2022-06-12 00:00:00,0.16010130463035474,2022,Premium,Model A,High,Sedan,Sedan
258,Mercedes,Model B,1992,5000.0,150000.0,Berlin,2015-04-05 00:00:00,0.03333333333333333,2015,Budget,Model B,Medium,Convertible,Convertible
259,Audi,Model C,2004,25000.0,100000.0,Frankfurt,2022-10-23 00:00:00,0.25,2022,Premium,Model C,High,Hatchback,Hatchback
260,Audi,Model A,2000,5000.0,124920.90583631671,Hamburg,2017-12-03 00:00:00,0.040025326157588685,2017,Budget,Model A,Medium,Wagon,Wagon
261,Audi,Model B,1995,15000.0,50000.0,Hamburg,2018-12-26 00:00:00,0.3,2018,Mid-Range,Model B,High,SUV,Sport Utility
262,Ford,Model B,1996,15000.0,50000.0,Cologne,2016-03-22 00:00:00,0.3,2016,Mid-Range,Model B,High,Sedan,Sedan
263,Mercedes,Model B,1993,5000.0,200000.0,Hamburg,2023-09-30 00:00:00,0.025,2023,Budget,Model B,Medium,Convertible,Convertible
264,BMW,Model D,2010,15000.0,124920.90583631671,Cologne,2021-05-23 00:00:00,0.12007597847276605,2021,Mid-Range,Model D,High,Hatchback,Hatchback
265,Volkswagen,Model B,1990,10000.0,50000.0,Hamburg,2016-04-09 00:00:00,0.2,2016,Mid-Range,Model B,Medium,Wagon,Wagon
266,BMW,Model B,2012,20000.0,150000.0,Berlin,2015-11-26 00:00:00,0.13333333333333333,2015,Premium,Model B,High,SUV,Sport Utility
267,Volkswagen,Model C,2002,10000.0,100000.0,Hamburg,2011-05-29 00:00:00,0.1,2011,Mid-Range,Model C,Medium,Sedan,Sedan
268,BMW,Model C,2017,10000.0,100000.0,Cologne,2014-06-08 00:00:00,0.1,2014,Mid-Range,Model C,Medium,Convertible,Convertible
269,Mercedes,Model C,2018,5000.0,150000.0,Berlin,2023-02-05 00:00:00,0.03333333333333333,2023,Budget,Model C,Medium,Hatchback,Hatchback
270,Volkswagen,Model C,2007,10000.0,124920.90583631671,Cologne,2019-07-05 00:00:00,0.08005065231517737,2019,Mid-Range,Model C,Medium,Wagon,Wagon
271,Ford,Model D,2012,5000.0,124920.90583631671,Frankfurt,2014-11-21 00:00:00,0.040025326157588685,2014,Budget,Model D,Medium,SUV,Sport Utility
272,BMW,Model C,2017,20000.0,100000.0,Berlin,2019-03-21 00:00:00,0.2,2019,Premium,Model C,High,Sedan,Sedan
273,BMW,Model C,1998,20000.0,100000.0,Frankfurt,2010-10-29 00:00:00,0.2,2010,Premium,Model C,High,Convertible,Convertible
274,Volkswagen,Model C,1995,10000.0,150000.0,Cologne,2015-04-07 00:00:00,0.06666666666666667,2015,Mid-Range,Model C,Medium,Hatchback,Hatchback
275,Ford,Model B,2005,5000.0,100000.0,Frankfurt,2020-07-05 00:00:00,0.05,2020,Budget,Model B,Medium,Wagon,Wagon
276,Ford,Model D,1990,15000.0,150000.0,Hamburg,2020-05-04 00:00:00,0.1,2020,Mid-Range,Model D,High,SUV,Sport Utility
277,Mercedes,Model C,2011,15000.0,150000.0,Berlin,2020-08-04 00:00:00,0.1,2020,Mid-Range,Model C,High,Sedan,Sedan
278,Ford,Model B,2012,15000.0,200000.0,Berlin,2021-05-29 00:00:00,0.075,2021,Mid-Range,Model B,High,Convertible,Convertible
279,Ford,Model A,2010,15000.0,200000.0,Frankfurt,2016-08-15 00:00:00,0.075,2016,Mid-Range,Model A,High,Hatchback,Hatchback
280,Ford,Model D,2020,25000.0,50000.0,Frankfurt,2016-08-04 00:00:00,0.5,2016,Premium,Model D,High,Wagon,Wagon
281,Audi,Model C,2017,15000.0,150000.0,Berlin,2013-04-24 00:00:00,0.1,2013,Mid-Range,Model C,High,SUV,Sport Utility
282,Mercedes,Model B,2016,10000.0,150000.0,Cologne,2014-08-12 00:00:00,0.06666666666666667,2014,Mid-Range,Model B,Medium,Sedan,Sedan
283,BMW,Model A,2002,5000.0,50000.0,Frankfurt,2011-04-24 00:00:00,0.1,2011,Budget,Model A,Medium,Convertible,Convertible
284,Volkswagen,Model A,2021,15000.0,200000.0,Frankfurt,2012-03-04 00:00:00,0.075,2012,Mid-Range,Model A,High,Hatchback,Hatchback
285,BMW,Model B,1996,5000.0,150000.0,Cologne,2023-07-29 00:00:00,0.03333333333333333,2023,Budget,Model B,Medium,Wagon,Wagon
286,Mercedes,Model B,2022,10000.0,124920.90583631671,Cologne,2021-05-21 00:00:00,0.08005065231517737,2021,Mid-Range,Model B,Medium,SUV,Sport Utility
287,Volkswagen,Model D,2002,5000.0,100000.0,Berlin,2016-12-03 00:00:00,0.05,2016,Budget,Model D,Medium,Sedan,Sedan
288,Mercedes,Model B,2021,25000.0,100000.0,Frankfurt,2013-08-22 00:00:00,0.25,2013,Premium,Model B,High,Convertible,Convertible
289,Ford,Model C,1996,5000.0,50000.0,Berlin,2012-10-22 00:00:00,0.1,2012,Budget,Model C,Medium,Hatchback,Hatchback
290,Volkswagen,Model A,2001,10000.0,200000.0,Munich,2010-03-10 00:00:00,0.05,2010,Mid-Range,Model A,Medium,Wagon,Wagon
291,Ford,Model C,2004,25000.0,100000.0,Berlin,2014-11-10 00:00:00,0.25,2014,Premium,Model C,High,SUV,Sport Utility
292,BMW,Model C,2010,15000.0,50000.0,Berlin,2011-10-01 00:00:00,0.3,2011,Mid-Range,Model C,High,Sedan,Sedan
293,BMW,Model C,2001,5000.0,50000.0,Cologne,2021-03-25 00:00:00,0.1,2021,Budget,Model C,Medium,Convertible,Convertible
294,Volkswagen,Model A,2002,5000.0,200000.0,Berlin,2018-12-06 00:00:00,0.025,2018,Budget,Model A,Medium,Hatchback,Hatchback
295,Volkswagen,Model A,1991,20000.0,200000.0,Hamburg,2020-10-01 00:00:00,0.1,2020,Premium,Model A,High,Wagon,Wagon
296,Mercedes,Model A,2018,20000.0,124920.90583631671,Berlin,2011-11-19 00:00:00,0.16010130463035474,2011,Premium,Model A,High,SUV,Sport Utility
297,Mercedes,Model B,2018,25000.0,50000.0,Cologne,2022-11-18 00:00:00,0.5,2022,Premium,Model B,High,Sedan,Sedan
298,Ford,Model C,1996,15000.0,50000.0,Munich,2014-01-08 00:00:00,0.3,2014,Mid-Range,Model C,High,Convertible,Convertible
299,Volkswagen,Model D,2019,15000.0,124920.90583631671,Cologne,2020-11-11 00:00:00,0.12007597847276605,2020,Mid-Range,Model D,High,Hatchback,Hatchback
300,BMW,Model B,2012,10000.0,150000.0,Cologne,2018-02-05 00:00:00,0.06666666666666667,2018,Mid-Range,Model B,Medium,Wagon,Wagon
301,Mercedes,Model B,2017,10000.0,200000.0,Hamburg,2021-05-28 00:00:00,0.05,2021,Mid-Range,Model B,Medium,SUV,Sport Utility
302,Mercedes,Model D,2012,20000.0,124920.90583631671,Munich,2016-07-14 00:00:00,0.16010130463035474,2016,Premium,Model D,High,Sedan,Sedan
303,BMW,Model C,2018,20000.0,100000.0,Hamburg,2017-07-21 00:00:00,0.2,2017,Premium,Model C,High,Convertible,Convertible
304,Mercedes,Model D,1993,15000.0,50000.0,Munich,2015-03-30 00:00:00,0.3,2015,Mid-Range,Model D,High,Hatchback,Hatchback
305,Ford,Model A,2009,20000.0,50000.0,Hamburg,2017-06-14 00:00:00,0.4,2017,Premium,Model A,High,Wagon,Wagon
306,Volkswagen,Model C,1994,5000.0,200000.0,Berlin,2011-06-06 00:00:00,0.025,2011,Budget,Model C,Medium,SUV,Sport Utility
307,BMW,Model B,2000,5000.0,150000.0,Munich,2010-10-19 00:00:00,0.03333333333333333,2010,Budget,Model B,Medium,Sedan,Sedan
308,Volkswagen,Model A,1991,20000.0,150000.0,Berlin,2015-03-17 00:00:00,0.13333333333333333,2015,Premium,Model A,High,Convertible,Convertible
309,Mercedes,Model A,2013,10000.0,200000.0,Hamburg,2013-12-05 00:00:00,0.05,2013,Mid-Range,Model A,Medium,Hatchback,Hatchback
310,Mercedes,Model B,2022,15000.0,200000.0,Frankfurt,2016-08-02 00:00:00,0.075,2016,Mid-Range,Model B,High,Wagon,Wagon
311,BMW,Model D,2011,5000.0,150000.0,Berlin,2018-04-09 00:00:00,0.03333333333333333,2018,Budget,Model D,Medium,SUV,Sport Utility
312,Ford,Model A,1995,25000.0,200000.0,Frankfurt,2012-03-12 00:00:00,0.125,2012,Premium,Model A,High,Sedan,Sedan
313,Audi,Model A,2013,10000.0,150000.0,Frankfurt,2012-01-18 00:00:00,0.06666666666666667,2012,Mid-Range,Model A,Medium,Convertible,Convertible
314,BMW,Model C,2018,25000.0,124920.90583631671,Cologne,2011-10-15 00:00:00,0.2001266307879434,2011,Premium,Model C,High,Hatchback,Hatchback
315,Audi,Model C,2021,20000.0,50000.0,Munich,2013-06-25 00:00:00,0.4,2013,Premium,Model C,High,Wagon,Wagon
316,Audi,Model B,2019,25000.0,200000.0,Hamburg,2021-10-23 00:00:00,0.125,2021,Premium,Model B,High,SUV,Sport Utility
317,Ford,Model B,1992,15000.0,100000.0,Frankfurt,2019-11-04 00:00:00,0.15,2019,Mid-Range,Model B,High,Sedan,Sedan
318,Audi,Model B,2014,15000.0,100000.0,Berlin,2023-06-30 00:00:00,0.15,2023,Mid-Range,Model B,High,Convertible,Convertible
319,Audi,Model D,2017,10000.0,100000.0,Berlin,2023-05-05 00:00:00,0.1,2023,Mid-Range,Model D,Medium,Hatchback,Hatchback
320,Ford,Model A,2004,10000.0,150000.0,Cologne,2017-12-13 00:00:00,0.06666666666666667,2017,Mid-Range,Model A,Medium,Wagon,Wagon
321,Audi,Model B,2006,10000.0,124920.90583631671,Cologne,2017-06-14 00:00:00,0.08005065231517737,2017,Mid-Range,Model B,Medium,SUV,Sport Utility
322,Audi,Model C,1991,25000.0,124920.90583631671,Hamburg,2011-08-22 00:00:00,0.2001266307879434,2011,Premium,Model C,High,Sedan,Sedan
323,Audi,Model A,2016,20000.0,200000.0,Hamburg,2022-02-07 00:00:00,0.1,2022,Premium,Model A,High,Convertible,Convertible
324,BMW,Model B,2003,20000.0,124920.90583631671,Berlin,2020-07-27 00:00:00,0.16010130463035474,2020,Premium,Model B,High,Hatchback,Hatchback
325,BMW,Model A,2021,10000.0,100000.0,Frankfurt,2018-11-25 00:00:00,0.1,2018,Mid-Range,Model A,Medium,Wagon,Wagon
326,BMW,Model A,2001,20000.0,124920.90583631671,Berlin,2012-09-03 00:00:00,0.16010130463035474,2012,Premium,Model A,High,SUV,Sport Utility
327,Ford,Model A,2012,15000.0,200000.0,Frankfurt,2011-05-29 00:00:00,0.075,2011,Mid-Range,Model A,High,Sedan,Sedan
328,Mercedes,Model B,2005,15000.0,50000.0,Berlin,2010-06-30 00:00:00,0.3,2010,Mid-Range,Model B,High,Convertible,Convertible
329,Audi,Model A,1991,20000.0,100000.0,Hamburg,2015-12-21 00:00:00,0.2,2015,Premium,Model A,High,Hatchback,Hatchback
330,Audi,Model A,1996,15000.0,150000.0,Frankfurt,2014-08-02 00:00:00,0.1,2014,Mid-Range,Model A,High,Wagon,Wagon
331,Ford,Model A,2010,15000.0,100000.0,Hamburg,2017-04-16 00:00:00,0.15,2017,Mid-Range,Model A,High,SUV,Sport Utility
332,Audi,Model C,2020,15000.0,200000.0,Hamburg,2022-08-21 00:00:00,0.075,2022,Mid-Range,Model C,High,Sedan,Sedan
333,BMW,Model B,2012,10000.0,100000.0,Berlin,2021-10-09 00:00:00,0.1,2021,Mid-Range,Model B,Medium,Convertible,Convertible
334,Mercedes,Model D,2014,25000.0,124920.90583631671,Berlin,2015-12-30 00:00:00,0.2001266307879434,2015,Premium,Model D,High,Hatchback,Hatchback
335,Volkswagen,Model C,1996,10000.0,200000.0,Cologne,2010-07-26 00:00:00,0.05,2010,Mid-Range,Model C,Medium,Wagon,Wagon
336,Audi,Model A,1994,15000.0,200000.0,Hamburg,2019-01-09 00:00:00,0.075,2019,Mid-Range,Model A,High,SUV,Sport Utility
337,BMW,Model A,2021,10000.0,50000.0,Cologne,2022-06-29 00:00:00,0.2,2022,Mid-Range,Model A,Medium,Sedan,Sedan
338,Volkswagen,Model D,1994,15000.0,100000.0,Munich,2014-10-13 00:00:00,0.15,2014,Mid-Range,Model D,High,Convertible,Convertible
339,Mercedes,Model D,2014,15000.0,100000.0,Hamburg,2019-09-02 00:00:00,0.15,2019,Mid-Range,Model D,High,Hatchback,Hatchback
340,Volkswagen,Model C,2020,15000.0,100000.0,Cologne,2010-10-20 00:00:00,0.15,2010,Mid-Range,Model C,High,Wagon,Wagon
341,BMW,Model A,2009,25000.0,200000.0,Munich,2013-01-15 00:00:00,0.125,2013,Premium,Model A,High,SUV,Sport Utility
342,Volkswagen,Model D,2011,25000.0,124920.90583631671,Hamburg,2010-04-08 00:00:00,0.2001266307879434,2010,Premium,Model D,High,Sedan,Sedan
343,Ford,Model C,2002,15000.0,50000.0,Hamburg,2011-01-07 00:00:00,0.3,2011,Mid-Range,Model C,High,Convertible,Convertible
344,Volkswagen,Model D,1991,25000.0,50000.0,Munich,2021-06-30 00:00:00,0.5,2021,Premium,Model D,High,Hatchback,Hatchback
345,Audi,Model A,2011,25000.0,150000.0,Berlin,2011-12-07 00:00:00,0.16666666666666666,2011,Premium,Model A,High,Wagon,Wagon
346,Audi,Model A,1998,10000.0,50000.0,Munich,2021-07-27 00:00:00,0.2,2021,Mid-Range,Model A,Medium,SUV,Sport Utility
347,Ford,Model A,1991,25000.0,100000.0,Frankfurt,2018-07-05 00:00:00,0.25,2018,Premium,Model A,High,Sedan,Sedan
348,BMW,Model A,2021,10000.0,150000.0,Hamburg,2021-05-13 00:00:00,0.06666666666666667,2021,Mid-Range,Model A,Medium,Convertible,Convertible
349,Audi,Model B,1997,10000.0,150000.0,Frankfurt,2010-03-22 00:00:00,0.06666666666666667,2010,Mid-Range,Model B,Medium,Hatchback,Hatchback
350,Mercedes,Model B,2005,20000.0,124920.90583631671,Munich,2023-08-07 00:00:00,0.16010130463035474,2023,Premium,Model B,High,Wagon,Wagon
351,Audi,Model B,2022,25000.0,50000.0,Berlin,2016-09-26 00:00:00,0.5,2016,Premium,Model B,High,SUV,Sport Utility
352,Audi,Model C,2000,25000.0,50000.0,Frankfurt,2016-01-12 00:00:00,0.5,2016,Premium,Model C,High,Sedan,Sedan
353,BMW,Model C,2021,20000.0,100000.0,Cologne,2018-06-25 00:00:00,0.2,2018,Premium,Model C,High,Convertible,Convertible
354,Volkswagen,Model D,1997,20000.0,124920.90583631671,Cologne,2014-05-17 00:00:00,0.16010130463035474,2014,Premium,Model D,High,Hatchback,Hatchback
355,Audi,Model D,2021,15000.0,200000.0,Hamburg,2018-10-06 00:00:00,0.075,2018,Mid-Range,Model D,High,Wagon,Wagon
356,Ford,Model C,2010,10000.0,200000.0,Hamburg,2012-04-26 00:00:00,0.05,2012,Mid-Range,Model C,Medium,SUV,Sport Utility
357,Volkswagen,Model D,2014,20000.0,200000.0,Berlin,2011-06-05 00:00:00,0.1,2011,Premium,Model D,High,Sedan,Sedan
358,Mercedes,Model C,2009,15000.0,150000.0,Berlin,2015-06-06 00:00:00,0.1,2015,Mid-Range,Model C,High,Convertible,Convertible
359,BMW,Model B,1990,15000.0,200000.0,Cologne,2014-11-09 00:00:00,0.075,2014,Mid-Range,Model B,High,Hatchback,Hatchback
360,Mercedes,Model C,2010,20000.0,100000.0,Berlin,2012-06-27 00:00:00,0.2,2012,Premium,Model C,High,Wagon,Wagon
